,Offset,age,Medu,Fedu,freetime,goout,Dalc,Walc,health,absences,Mjob_0,Mjob_1,Mjob_2,Mjob_3,Mjob_4,Fjob_0,Fjob_1,Fjob_2,Fjob_3,Fjob_4,reason_0,reason_1,reason_2,reason_3,G1,G2,G3
565,1,-0.6109505655968028,-1.3350096818221955,-1.1879160450694493,1.7312677235998488,1.5437595391753545,0.538138217476116,1.3388316577506099,1.0121218925123545,-0.7885512409051836,1,0,0,0,0,0,0,1,0,0,1,0,0,0,10,10,9
566,1,1.0309000226943976,-1.3350096818221955,-1.1879160450694493,-0.17151424526772402,-0.15725903624876267,0.538138217476116,0.560245863951196,1.0121218925123545,-0.35758723640205586,0,0,0,1,0,0,0,1,0,0,1,0,0,0,9,7,9
567,1,1.0309000226943976,0.4278006610111815,-0.2787680341613449,-0.17151424526772402,-1.8582776116728796,0.538138217476116,-0.21833992984821768,1.0121218925123545,-0.7885512409051836,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4,0,0
568,1,1.8518253168399978,0.4278006610111815,-0.2787680341613449,-1.1229052297015105,-1.8582776116728796,-0.543136405254532,-0.9969257236476314,-0.3707562300992627,0.07337676810107183,1,0,0,0,0,0,0,0,1,0,1,0,0,0,6,11,9
569,1,1.0309000226943976,0.4278006610111815,0.6303799767467595,0.7798767391660624,1.5437595391753545,-0.543136405254532,0.560245863951196,-0.3707562300992627,1.150786779358891,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,8,8
570,1,-0.6109505655968028,-0.453604510405507,-0.2787680341613449,0.7798767391660624,-0.15725903624876267,0.538138217476116,1.3388316577506099,0.32068283120654595,0.5043407726041995,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7,8,8
571,1,1.8518253168399978,-0.453604510405507,-1.1879160450694493,0.7798767391660624,-0.15725903624876267,-0.543136405254532,0.560245863951196,1.0121218925123545,0.07337676810107183,1,0,0,0,0,0,0,1,0,0,1,0,0,0,8,9,9
572,1,-0.6109505655968028,0.4278006610111815,-0.2787680341613449,1.7312677235998488,1.5437595391753545,-0.543136405254532,-0.9969257236476314,-1.75363435271088,0.9353047771073273,0,0,0,1,0,1,0,0,0,0,1,0,0,0,5,5,7
573,1,0.20997472854879742,-1.3350096818221955,-1.1879160450694493,-0.17151424526772402,-1.0077683239608213,-0.543136405254532,-0.21833992984821768,1.0121218925123545,1.150786779358891,0,0,1,0,0,1,0,0,0,0,1,0,0,0,7,9,10
574,1,2.6727506109855983,-1.3350096818221955,-1.1879160450694493,0.7798767391660624,-0.15725903624876267,0.538138217476116,1.3388316577506099,0.32068283120654595,1.7972327861135826,0,0,1,0,0,0,0,1,0,0,1,0,0,0,8,11,10
575,1,1.0309000226943976,1.30920583242787,0.6303799767467595,0.7798767391660624,0.6932502514632959,1.619412840206764,1.3388316577506099,-1.0621952914050714,0.9353047771073273,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10,11,10
576,1,1.0309000226943976,0.4278006610111815,-0.2787680341613449,1.7312677235998488,1.5437595391753545,3.78196208566806,2.1174174515500237,1.0121218925123545,0.9353047771073273,0,0,1,0,0,0,0,1,0,0,1,0,0,0,9,10,11
577,1,1.8518253168399978,-1.3350096818221955,-1.1879160450694493,0.7798767391660624,0.6932502514632959,1.619412840206764,0.560245863951196,-1.0621952914050714,0.9353047771073273,0,0,1,0,0,0,0,0,1,0,0,1,0,0,10,9,11
578,1,0.20997472854879742,0.4278006610111815,0.6303799767467595,1.7312677235998488,0.6932502514632959,0.538138217476116,0.560245863951196,-0.3707562300992627,0.07337676810107183,0,1,0,0,0,0,0,1,0,0,1,0,0,0,8,9,10
579,1,1.0309000226943976,-1.3350096818221955,0.6303799767467595,-0.17151424526772402,-0.15725903624876267,0.538138217476116,0.560245863951196,-0.3707562300992627,-0.7885512409051836,1,0,0,0,0,0,0,0,1,0,1,0,0,0,9,10,9
580,1,1.8518253168399978,-1.3350096818221955,-1.1879160450694493,0.7798767391660624,0.6932502514632959,1.619412840206764,0.560245863951196,1.0121218925123545,0.07337676810107183,0,0,1,0,0,0,0,1,0,0,0,1,0,0,8,9,10
581,1,1.0309000226943976,-1.3350096818221955,-0.2787680341613449,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.35758723640205586,1,0,0,0,0,0,0,1,0,0,1,0,0,0,6,8,8
582,1,1.8518253168399978,-1.3350096818221955,-1.1879160450694493,0.7798767391660624,0.6932502514632959,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.7885512409051836,1,0,0,0,0,0,0,1,0,0,1,0,0,0,6,8,7
583,1,1.0309000226943976,-0.453604510405507,-0.2787680341613449,1.7312677235998488,1.5437595391753545,-0.543136405254532,-0.9969257236476314,-0.3707562300992627,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8,6,0
584,1,0.20997472854879742,-2.216414853238884,-2.0970640559775537,0.7798767391660624,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.7885512409051836,1,0,0,0,0,0,0,1,0,0,1,0,0,0,10,11,11
585,1,0.20997472854879742,0.4278006610111815,-1.1879160450694493,-1.1229052297015105,-0.15725903624876267,0.538138217476116,-0.21833992984821768,-0.3707562300992627,0.2888587703526357,0,0,1,0,0,1,0,0,0,0,1,0,0,0,8,7,8
586,1,0.20997472854879742,1.30920583242787,-0.2787680341613449,1.7312677235998488,1.5437595391753545,-0.543136405254532,0.560245863951196,1.0121218925123545,-0.7885512409051836,0,0,0,0,1,0,0,0,1,0,0,1,0,0,8,8,0
587,1,1.0309000226943976,-0.453604510405507,-0.2787680341613449,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,-0.21833992984821768,0.32068283120654595,-0.14210523415049203,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7,6,8
588,1,0.20997472854879742,1.30920583242787,-1.1879160450694493,-1.1229052297015105,-1.0077683239608213,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.7885512409051836,0,1,0,0,0,1,0,0,0,0,1,0,0,0,8,10,9
589,1,0.20997472854879742,-1.3350096818221955,-0.2787680341613449,1.7312677235998488,-1.8582776116728796,-0.543136405254532,-0.9969257236476314,-0.3707562300992627,-0.7885512409051836,1,0,0,0,0,0,0,1,0,0,1,0,0,0,7,10,10
590,1,1.0309000226943976,-1.3350096818221955,-1.1879160450694493,0.7798767391660624,0.6932502514632959,0.538138217476116,-0.21833992984821768,1.0121218925123545,-0.14210523415049203,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7,8,7
591,1,1.0309000226943976,-0.453604510405507,-0.2787680341613449,-0.17151424526772402,1.5437595391753545,-0.543136405254532,-0.9969257236476314,-1.75363435271088,-0.35758723640205586,0,0,0,1,0,1,0,0,0,0,0,0,0,1,12,13,14
592,1,0.20997472854879742,0.4278006610111815,0.6303799767467595,0.7798767391660624,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,0.32068283120654595,-0.7885512409051836,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11,12,13
593,1,1.0309000226943976,-1.3350096818221955,-0.2787680341613449,0.7798767391660624,-0.15725903624876267,-0.543136405254532,-0.21833992984821768,0.32068283120654595,-0.7885512409051836,1,0,0,0,0,0,0,1,0,0,0,0,0,1,12,13,14
594,1,1.0309000226943976,1.30920583242787,1.5395279876548638,-0.17151424526772402,1.5437595391753545,-0.543136405254532,-0.21833992984821768,-1.75363435271088,-0.7885512409051836,0,0,0,0,1,0,0,0,0,1,0,0,0,1,18,18,18
595,1,1.0309000226943976,1.30920583242787,1.5395279876548638,0.7798767391660624,1.5437595391753545,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.14210523415049203,0,0,0,1,0,0,0,1,0,0,0,0,0,1,17,17,17
596,1,0.20997472854879742,1.30920583242787,-0.2787680341613449,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,-0.21833992984821768,0.32068283120654595,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,1,0,0,0,17,18,18
597,1,1.0309000226943976,-0.453604510405507,-0.2787680341613449,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,0.32068283120654595,-0.7885512409051836,1,0,0,0,0,0,0,1,0,0,1,0,0,0,9,0,0
598,1,1.0309000226943976,-1.3350096818221955,-0.2787680341613449,-2.074296214135297,0.6932502514632959,3.78196208566806,2.1174174515500237,-1.75363435271088,0.9353047771073273,1,0,0,0,0,0,0,0,1,0,0,1,0,0,10,11,11
599,1,1.0309000226943976,1.30920583242787,1.5395279876548638,1.7312677235998488,1.5437595391753545,-0.543136405254532,-0.9969257236476314,-1.75363435271088,0.2888587703526357,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12,13,14
600,1,0.20997472854879742,-1.3350096818221955,-1.1879160450694493,-1.1229052297015105,-0.15725903624876267,1.619412840206764,1.3388316577506099,0.32068283120654595,0.07337676810107183,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12,13,14
601,1,1.0309000226943976,-0.453604510405507,-0.2787680341613449,-0.17151424526772402,-1.8582776116728796,-0.543136405254532,-0.9969257236476314,-1.0621952914050714,0.07337676810107183,0,0,1,0,0,0,0,1,0,0,1,0,0,0,8,8,10
602,1,1.0309000226943976,-0.453604510405507,-0.2787680341613449,0.7798767391660624,1.5437595391753545,-0.543136405254532,1.3388316577506099,-0.3707562300992627,-0.7885512409051836,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11,12,13
603,1,1.0309000226943976,1.30920583242787,-0.2787680341613449,-0.17151424526772402,-1.8582776116728796,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.7885512409051836,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,0,0
604,1,1.0309000226943976,-1.3350096818221955,-1.1879160450694493,0.7798767391660624,-1.0077683239608213,-0.543136405254532,-0.21833992984821768,-1.0621952914050714,-0.35758723640205586,1,0,0,0,0,0,0,0,1,0,1,0,0,0,9,10,10
605,1,1.8518253168399978,-1.3350096818221955,-1.1879160450694493,1.7312677235998488,1.5437595391753545,0.538138217476116,0.560245863951196,-1.0621952914050714,-0.7885512409051836,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0
606,1,0.20997472854879742,1.30920583242787,-0.2787680341613449,-1.1229052297015105,-0.15725903624876267,1.619412840206764,-0.9969257236476314,1.0121218925123545,-0.7885512409051836,0,0,0,0,1,0,0,1,0,0,1,0,0,0,18,18,18
607,1,0.20997472854879742,-0.453604510405507,-1.1879160450694493,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,-0.21833992984821768,-1.0621952914050714,0.2888587703526357,0,0,0,1,0,0,0,1,0,0,0,0,0,1,11,11,12
608,1,1.0309000226943976,-1.3350096818221955,-1.1879160450694493,-1.1229052297015105,-0.15725903624876267,-0.543136405254532,-0.21833992984821768,-0.3707562300992627,-0.35758723640205586,1,0,0,0,0,0,0,0,1,0,1,0,0,0,8,10,11
609,1,1.0309000226943976,-1.3350096818221955,-0.2787680341613449,-2.074296214135297,-1.8582776116728796,-0.543136405254532,-0.9969257236476314,0.32068283120654595,-0.7885512409051836,1,0,0,0,0,1,0,0,0,0,1,0,0,0,11,11,12
610,1,1.8518253168399978,-1.3350096818221955,-1.1879160450694493,1.7312677235998488,0.6932502514632959,-0.543136405254532,1.3388316577506099,-1.75363435271088,-0.7885512409051836,1,0,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0
611,1,1.0309000226943976,-0.453604510405507,-0.2787680341613449,-1.1229052297015105,-1.8582776116728796,-0.543136405254532,-0.9969257236476314,0.32068283120654595,0.2888587703526357,0,0,0,1,0,0,0,1,0,0,0,1,0,0,14,14,15
612,1,0.20997472854879742,1.30920583242787,0.6303799767467595,1.7312677235998488,1.5437595391753545,-0.543136405254532,0.560245863951196,-1.0621952914050714,0.07337676810107183,0,0,0,1,0,0,0,1,0,0,0,1,0,0,10,11,11
613,1,1.0309000226943976,0.4278006610111815,0.6303799767467595,-0.17151424526772402,0.6932502514632959,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.7885512409051836,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10,10,10
614,1,0.20997472854879742,1.30920583242787,1.5395279876548638,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,-0.21833992984821768,1.0121218925123545,-0.35758723640205586,0,0,0,0,1,0,0,0,1,0,0,0,1,0,12,12,12
615,1,0.20997472854879742,0.4278006610111815,-0.2787680341613449,-1.1229052297015105,-0.15725903624876267,-0.543136405254532,-0.21833992984821768,1.0121218925123545,-0.7885512409051836,0,0,0,1,0,0,0,1,0,0,0,0,0,1,15,14,15
616,1,1.0309000226943976,-1.3350096818221955,-1.1879160450694493,-0.17151424526772402,-1.0077683239608213,-0.543136405254532,-0.21833992984821768,-0.3707562300992627,-0.35758723640205586,0,0,1,0,0,0,0,0,1,0,0,1,0,0,14,13,14
617,1,1.0309000226943976,-1.3350096818221955,-1.1879160450694493,-0.17151424526772402,-1.0077683239608213,-0.543136405254532,-0.9969257236476314,0.32068283120654595,-0.7885512409051836,1,0,0,0,0,0,0,0,1,0,1,0,0,0,19,17,18
618,1,1.0309000226943976,-1.3350096818221955,-0.2787680341613449,-0.17151424526772402,0.6932502514632959,-0.543136405254532,1.3388316577506099,1.0121218925123545,-0.7885512409051836,1,0,0,0,0,0,0,1,0,0,1,0,0,0,16,15,15
619,1,1.0309000226943976,0.4278006610111815,0.6303799767467595,-0.17151424526772402,-1.0077683239608213,-0.543136405254532,0.560245863951196,-0.3707562300992627,0.5043407726041995,0,0,0,1,0,0,0,0,1,0,0,0,1,0,13,12,13
620,1,0.20997472854879742,1.30920583242787,1.5395279876548638,-0.17151424526772402,0.6932502514632959,-0.543136405254532,-0.9969257236476314,-1.75363435271088,0.07337676810107183,1,0,0,0,0,1,0,0,0,0,1,0,0,0,15,14,15
621,1,0.20997472854879742,-1.3350096818221955,-0.2787680341613449,-1.1229052297015105,-1.0077683239608213,-0.543136405254532,-0.21833992984821768,-0.3707562300992627,-0.7885512409051836,0,0,1,0,0,0,0,0,1,0,1,0,0,0,13,13,13
622,1,1.0309000226943976,-1.3350096818221955,0.6303799767467595,-0.17151424526772402,0.6932502514632959,0.538138217476116,1.3388316577506099,-0.3707562300992627,-0.7885512409051836,1,0,0,0,0,0,0,1,0,0,1,0,0,0,8,10,9
623,1,1.0309000226943976,1.30920583242787,1.5395279876548638,-1.1229052297015105,-1.0077683239608213,0.538138217476116,-0.21833992984821768,1.0121218925123545,-0.7885512409051836,0,0,0,0,1,0,0,0,1,0,0,0,1,0,15,16,16
624,1,0.20997472854879742,-1.3350096818221955,-1.1879160450694493,-1.1229052297015105,-1.8582776116728796,-0.543136405254532,-0.21833992984821768,-1.75363435271088,-0.7885512409051836,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,8,9
625,1,1.0309000226943976,-0.453604510405507,0.6303799767467595,-1.1229052297015105,-0.15725903624876267,-0.543136405254532,-0.21833992984821768,0.32068283120654595,-0.7885512409051836,1,0,0,0,0,0,0,0,1,0,1,0,0,0,10,10,10
626,1,1.0309000226943976,1.30920583242787,1.5395279876548638,-1.1229052297015105,-1.0077683239608213,2.700687462937412,-0.21833992984821768,1.0121218925123545,-0.7885512409051836,0,0,1,0,0,0,0,0,0,1,0,0,1,0,7,5,0
627,1,1.0309000226943976,-1.3350096818221955,-0.2787680341613449,-0.17151424526772402,-0.15725903624876267,0.538138217476116,0.560245863951196,-0.3707562300992627,-0.14210523415049203,1,0,0,0,0,0,0,0,1,0,0,0,1,0,9,10,10
628,1,0.20997472854879742,-0.453604510405507,-0.2787680341613449,0.7798767391660624,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,-0.3707562300992627,0.9353047771073273,0,0,1,0,0,1,0,0,0,0,0,1,0,0,10,11,12
629,1,0.20997472854879742,-1.3350096818221955,-0.2787680341613449,1.7312677235998488,1.5437595391753545,-0.543136405254532,0.560245863951196,-1.75363435271088,0.07337676810107183,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7,8,9
630,1,1.0309000226943976,1.30920583242787,1.5395279876548638,0.7798767391660624,0.6932502514632959,-0.543136405254532,-0.9969257236476314,-1.75363435271088,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,0,0,0,1,15,17,17
631,1,1.0309000226943976,-1.3350096818221955,-1.1879160450694493,-0.17151424526772402,-1.0077683239608213,-0.543136405254532,-0.21833992984821768,0.32068283120654595,0.07337676810107183,0,0,1,0,0,0,0,1,0,0,0,1,0,0,10,11,12
632,1,1.8518253168399978,-1.3350096818221955,-1.1879160450694493,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,-0.3707562300992627,0.07337676810107183,1,0,0,0,0,0,0,1,0,0,1,0,0,0,7,8,9
633,1,1.0309000226943976,1.30920583242787,1.5395279876548638,0.7798767391660624,-0.15725903624876267,1.619412840206764,1.3388316577506099,-1.0621952914050714,-0.5730692386536197,0,0,0,0,1,0,0,0,1,0,1,0,0,0,13,14,14
634,1,1.0309000226943976,0.4278006610111815,0.6303799767467595,-2.074296214135297,-0.15725903624876267,-0.543136405254532,-0.21833992984821768,-1.75363435271088,-0.5730692386536197,0,0,1,0,0,0,0,1,0,0,0,1,0,0,16,16,16
635,1,0.20997472854879742,0.4278006610111815,-1.1879160450694493,1.7312677235998488,0.6932502514632959,0.538138217476116,0.560245863951196,-1.75363435271088,1.366268781610455,1,0,0,0,0,0,0,1,0,0,0,0,0,1,8,9,9
636,1,1.0309000226943976,1.30920583242787,1.5395279876548638,-1.1229052297015105,0.6932502514632959,-0.543136405254532,1.3388316577506099,-1.0621952914050714,0.07337676810107183,0,0,0,0,1,0,0,0,0,1,0,1,0,0,17,18,19
637,1,1.0309000226943976,-0.453604510405507,-1.1879160450694493,0.7798767391660624,-0.15725903624876267,-0.543136405254532,0.560245863951196,1.0121218925123545,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7,7,0
638,1,0.20997472854879742,-0.453604510405507,0.6303799767467595,0.7798767391660624,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,-0.3707562300992627,0.07337676810107183,0,0,1,0,0,0,0,0,1,0,0,1,0,0,14,15,16
639,1,1.8518253168399978,-1.3350096818221955,-1.1879160450694493,-0.17151424526772402,-1.0077683239608213,-0.543136405254532,0.560245863951196,1.0121218925123545,-0.7885512409051836,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5,8,0
640,1,1.0309000226943976,1.30920583242787,-0.2787680341613449,0.7798767391660624,-0.15725903624876267,2.700687462937412,0.560245863951196,-0.3707562300992627,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7,7,0
641,1,1.0309000226943976,-0.453604510405507,-0.2787680341613449,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,0.560245863951196,0.32068283120654595,-0.7885512409051836,1,0,0,0,0,0,0,1,0,0,0,0,1,0,14,17,15
642,1,0.20997472854879742,1.30920583242787,0.6303799767467595,1.7312677235998488,0.6932502514632959,-0.543136405254532,-0.9969257236476314,-1.75363435271088,-0.7885512409051836,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,9,11
643,1,1.0309000226943976,1.30920583242787,1.5395279876548638,0.7798767391660624,-0.15725903624876267,0.538138217476116,-0.21833992984821768,1.0121218925123545,0.07337676810107183,0,0,0,0,1,1,0,0,0,0,0,0,0,1,7,9,10
644,1,1.8518253168399978,-0.453604510405507,0.6303799767467595,0.7798767391660624,-1.0077683239608213,-0.543136405254532,-0.21833992984821768,1.0121218925123545,0.07337676810107183,0,0,0,1,0,0,0,1,0,0,1,0,0,0,10,11,10
645,1,1.0309000226943976,0.4278006610111815,-1.1879160450694493,-0.17151424526772402,0.6932502514632959,-0.543136405254532,-0.9969257236476314,-1.75363435271088,0.07337676810107183,0,0,0,0,1,0,0,0,1,0,1,0,0,0,15,15,16
646,1,1.0309000226943976,-1.3350096818221955,-1.1879160450694493,-2.074296214135297,-1.8582776116728796,-0.543136405254532,-0.9969257236476314,1.0121218925123545,0.5043407726041995,0,0,1,0,0,0,0,1,0,0,1,0,0,0,11,12,9
647,1,0.20997472854879742,0.4278006610111815,-1.1879160450694493,0.7798767391660624,1.5437595391753545,1.619412840206764,1.3388316577506099,-1.0621952914050714,0.5043407726041995,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10,10,10
648,1,1.0309000226943976,0.4278006610111815,-0.2787680341613449,0.7798767391660624,-1.8582776116728796,1.619412840206764,1.3388316577506099,1.0121218925123545,0.07337676810107183,0,0,0,1,0,0,0,1,0,0,1,0,0,0,10,11,11
